(-0.000480026,-0.000325549)	(0.000164069,-0.000295947)	(-0.000273718,-0.00115336)	(0.000302639,-0.000438111)	(-0.00028086,-5.58534e-05)	(0.000277121,0.000467786)	(0.00015118,-0.00067926)	(3.31386e-05,0.00059837)	(0.000391223,-0.000446169)	(0.000704181,0.00135635)	(-0.000270641,5.76607e-06)	(0.000555934,0.000234889)	(-7.58969e-05,0.000338436)	(0.000126293,0.000260687)	(0.000660227,0.000380895)	(0.0010359,5.60196e-05)	(-0.000325278,0.000805048)	(-0.000173425,-0.000250708)	(0.00067771,0.000693458)	(-0.000217827,0.000235956)	(-8.16065e-05,-0.000109359)	(1.82528e-05,8.13547e-05)	(2.65203e-05,0.000189146)	(-0.000469428,-0.000503389)	(-0.000514532,0.000615396)	(-0.000222059,-0.000233231)	(0.000258361,-0.000745119)	(0.000908743,0.000165355)	(0.000147658,-8.85059e-05)	(-0.000548086,0.000261345)	(0.00104999,0.000208487)	(0.000241631,-0.000679431)	(0.000145918,-9.03786e-06)	(0.000329787,0.000646517)	(0.000594337,0.000207236)	(-0.000361207,-0.000598571)	(-9.85149e-05,0.000234257)	(0.000298043,-1.76549e-06)	(-0.000376753,0.000499191)	(-0.000552281,0.000261343)	(0.000784874,5.7217e-05)	(-0.000450973,-0.000458752)	(0.00010967,-0.000722238)	(-0.000403705,0.00100335)	(8.25877e-06,-0.000240535)	(0.000279828,0.000305619)	(-3.96843e-05,2.72499e-05)	(-0.000486722,0.00118236)	(-0.000780348,-0.000460432)	(0.000309707,-0.000239601)	(0.000242743,0.000641049)	(8.26571e-05,0.000374738)	(-0.00045119,0.000353387)	(-0.000503852,-0.000839052)	(8.36125e-05,0.000155936)	(9.80948e-05,0.000663235)	(-0.000231532,1.53181e-05)	(-0.000631769,-0.00071981)	(-0.000902721,-0.000510809)	(-7.7823e-05,-0.000221343)	(0.000524547,-0.000589187)	(-0.000253781,0.000477856)	(9.9379e-05,1.87029e-05)	(0.000890211,0.000563845)	(0.000162306,0.000244488)	(-0.000569717,-0.000147743)	(-0.000141221,-0.000190281)	(0.000188041,0.000814357)	(-0.00022592,0.000135209)	(0.000180467,-0.000247233)	(0.00039746,-0.000506117)	(0.000267137,0.000575942)	(7.23852e-05,-0.00109762)	(-0.000505377,-0.00015143)	(0.000113918,-0.000523945)	(0.000487548,-0.000142846)	(-0.00102453,0.000906101)	(-0.000135056,-0.000555)	(6.92627e-05,0.00030463)	(-0.00125089,-0.000496008)	(-0.000493618,2.42583e-05)	(0.000622269,0.000235085)	(-0.000996714,3.83296e-05)	(-6.89463e-05,0.00125814)	(0.000376664,-0.000604286)	(0.000986709,0.000362562)	(0.00061612,-0.000214218)	(-0.000524626,0.00041487)	(-0.000703899,-0.000436715)	(-0.000670649,-0.000300345)	(-0.000295582,0.000347137)	(-0.00039381,-0.000380686)	(-0.000488371,-0.000286487)	(-0.000255574,0.000265984)	(-5.05832e-05,1.40042e-05)	(0.000839835,0.000598556)	(-0.000746306,-0.00079024)	(0.000150695,0.000202473)	(-0.000242631,0.000110462)	(0.000469952,0.000142406)	(0.000182657,0.000945455)	(-0.000414063,-0.000443755)	(0.00047115,-0.000319169)	(0.000736787,-0.000193339)	(0.000297616,0.000465288)	(-0.000226948,-3.77463e-05)	(-1.32458e-05,-0.000190303)	(-0.000441578,3.44165e-05)	(0.000111889,0.000377977)	(0.000121172,-0.000261655)	(-0.000328767,0.000329715)	(0.000374785,-0.000334944)	(-0.000898821,-0.00032757)	(-0.000824645,-0.000229112)	(-0.000726152,-0.000299654)	(-0.000263908,0.000603909)	(-5.23821e-05,-0.000656694)	(-4.51661e-05,0.000241208)	(-0.000367383,-0.00147855)	(-0.000543027,0.00063529)	(-0.000218413,0.000173601)	(-0.000870701,-0.000631628)	(-0.000353899,0.000286973)	(-0.00062333,0.00094605)	(0.00015298,-0.000707833)	(-0.000294503,-0.000348878)	(0.000203095,-0.000719141)	(-0.000715817,-0.00076902)	(-0.0003686,-0.000475121)	(0.000315419,-6.72736e-05)	(-0.00103581,0.000354312)	(-0.000267727,-0.000158066)	(-6.33033e-05,-0.000494369)	(-0.00157279,-0.000115862)	(0.000345305,0.00104884)	(0.000242671,-0.000681978)	(-0.000456192,0.000775877)	(0.00026717,-0.000554592)	(0.000611386,0.000573815)	(0.000388785,-0.000670481)	(-0.000151739,0.000799501)	(0.00143417,-0.000298911)	(0.000574127,0.000550372)	(-0.000397216,-0.000445117)	(-0.000662645,0.000523477)	(-0.000249116,0.00060552)	(-0.000521399,-0.000433478)	(-0.000754718,-0.00103177)	(-0.000729458,6.73835e-05)	(0.000433277,-9.2801e-05)	(0.000521636,0.000636893)	(0.000343759,-0.000724027)	(-0.000192864,-0.000627167)	(0.000608763,0.000288453)	(-1.27052e-05,0.00036339)	(0.000355489,-0.000943461)	(0.00058325,0.0010857)	(0.000459482,9.46884e-06)	(0.000343588,-0.000276015)	(-0.000853252,0.0010775)	(-0.000281701,-0.000801039)	(-0.00068887,0.000703139)	(4.41996e-05,1.17535e-05)	(-0.000338758,0.000292761)	(-0.000492512,-0.00101315)	(0.000625062,-0.000700961)	(4.01976e-05,-0.000559331)	(0.00140466,7.2402e-05)	(-0.000924488,-0.000359259)	(0.000144459,0.000166114)	(-0.00020202,0.00176692)	(0.000128448,-0.000463197)	(5.10314e-05,-9.68849e-05)	(-0.000159104,0.00107553)	(-0.000534409,-0.000520425)	(-0.000364413,-0.000537943)	(0.000719527,1.96412e-06)	(-0.000504905,-0.000512215)	(0.000249968,-0.000251215)	(0.000706638,0.000619057)	(-0.000636807,-0.000459764)	(7.71373e-05,0.000993683)	(0.00044813,-0.000463098)	(-0.000139481,-2.73848e-05)	(0.00027608,-0.000143633)	(-3.83684e-08,0.000956237)	(0.000310475,0.000135753)	(5.94068e-05,0.000907418)	(0.000215869,-0.000428673)	(0.000202692,-0.000311003)	(0.000104278,0.000588075)	(-0.000279638,0.00102522)	(-0.000228435,-0.000186414)	(-7.61516e-05,0.000754388)	(-0.000852327,0.000226547)	(0.000841918,0.000628602)	(0.000214407,0.000263255)	(0.000152582,0.000464591)	(-0.000194649,-0.00013964)	(3.83076e-05,0.000352602)	(0.000720357,2.48529e-05)	(-6.64854e-05,0.000119861)	(0.000127643,0.000644346)	(0.000573444,-0.000603138)	(-0.000413975,0.000208066)	(-0.000153841,-0.000623859)	(-0.000104401,0.000192859)	(0.00102485,-0.000110738)	(5.65862e-05,-0.000139672)	(0.000212723,0.000878286)	(0.000422955,-0.000265366)	(0.000158791,0.000563427)	(0.000851693,-0.000546258)	(0.000229501,0.000510088)	(-0.000602849,0.000457061)	(-0.00033955,0.000617599)	(0.000476113,0.00024449)	(-0.000532012,0.00071707)	(0.000445468,0.000529549)	(-0.000107056,0.000159534)	(-0.00027164,-0.000674439)	(-0.00073484,0.00019898)	(0.000757551,1.18706e-05)	(0.000499697,-0.00078996)	(0.000143378,-0.000734487)	(2.69349e-05,-0.000728556)	(-0.000618452,0.000297698)	(0.000653195,0.000446519)	(1.17136e-05,-0.000690851)	(0.000208456,-6.52082e-05)	(-0.000298395,-0.000470261)	(7.67561e-05,-0.00019568)	(6.66457e-05,-0.000724001)	(-0.000664926,-0.000496584)	(-0.000234885,-0.000652218)	(0.00022604,-0.000297271)	(-0.00122123,0.000256246)	(-0.000265592,-0.000228557)	(0.000561375,0.000366613)	(-0.00167534,2.43373e-06)	(0.00081723,-0.000143442)	(0.000314872,-0.00124004)	(3.92383e-05,0.000122429)	(5.87233e-05,-0.000298998)	(-0.000535965,-0.000219256)	(-0.000913137,-0.000524599)	(0.00107874,0.000354018)	(-4.07235e-05,0.000653242)	(0.000142179,-0.000776746)	(0.000598433,0.000246771)	(0.00047998,0.00061385)	(0.00021798,-0.000556504)	(0.000388289,-0.000398416)	(0.000192263,0.000192856)	(-0.000108728,-4.41644e-05)	(-0.00028491,-0.000344237)	(-0.000130601,7.06774e-05)	(0.000311215,0.000263757)	(0.000107644,6.86558e-05)	(-0.00073636,0.000553881)	(8.17976e-05,-0.000911774)	(0.00129375,0.000257521)	(-0.000975556,-9.43154e-05)	(-0.000148006,5.11574e-05)	(-0.000522874,-4.97225e-05)	(-6.04221e-05,-0.000807971)	(-0.000756682,-0.000754129)	(0.000489942,0.000150814)	(0.000278683,0.000767621)	(-0.000449246,-0.000622053)	(-9.0917e-05,-9.46129e-05)	(0.000103375,0.000765021)	(0.000771609,-0.000909307)	(0.000122834,0.000106985)	(-0.000730727,-0.00118474)	(0.00043025,7.71963e-05)	(0.000495612,0.00079191)	(0.00101592,0.000121998)	(0.00107226,0.000786993)	(0.000659358,-0.00110352)	(0.000307734,0.000833552)	(0.000151959,0.000520211)	(0.000308113,-3.96602e-05)	(0.000727763,-0.000589616)	(0.000646276,-0.00014818)	(-6.18806e-05,-0.000955988)	(-0.000482891,0.000188625)	(-0.000312848,-0.000287744)	(0.00144329,-0.000311451)	(-8.35503e-05,-0.000330408)	(-0.000302358,9.04417e-05)	(0.000177739,0.000809417)	(0.000871587,0.000169373)	(-8.64837e-05,0.000962428)	(-0.00013008,0.000251888)	(0.000270311,0.000298671)	(-9.44089e-05,-0.000458458)	(-0.00063583,-0.000454931)	(0.000133437,-0.000196137)	(-0.000310261,0.000327666)	
(-0.000285471,0.000417983)	(-0.00048196,-0.00013748)	(-0.000366029,-0.000164143)	(0.000255926,-6.92934e-05)	(-0.000750446,-0.000146658)	(-0.000756034,-0.000159789)	(-5.36753e-05,-0.000284041)	(0.000168758,-0.000250992)	(-0.00037625,-0.000610274)	(4.42682e-05,-0.000430781)	(-2.63092e-05,0.000372239)	(-0.000106783,0.000762103)	(-0.000211578,-0.000116284)	(-0.000324848,0.000302989)	(0.000970792,-4.67376e-05)	(0.000566823,0.000715171)	(-0.000161249,-0.000118212)	(2.55491e-05,-0.00133746)	(-0.000884576,0.00173193)	(0.000459824,0.000501092)	(-0.000216925,-0.00046455)	(0.00047732,0.000294593)	(-0.000123724,-9.43628e-06)	(-0.000323564,0.000649765)	(-0.000717346,0.00119769)	(-0.000138647,7.77936e-05)	(-3.28313e-05,-0.00105854)	(0.000541513,-6.98615e-05)	(0.000529687,0.000162259)	(0.000962831,-9.42372e-05)	(0.000445701,3.68445e-05)	(-4.25013e-05,0.000701368)	(0.000112588,0.000538702)	(0.000100143,-0.000114538)	(0.00047861,0.000162444)	(0.000283926,0.000402443)	(0.000535634,0.00029933)	(-0.00025758,-0.000806529)	(-0.000508292,0.000828363)	(2.66186e-05,-1.72272e-05)	(0.00103525,-0.000142424)	(0.000594045,-0.000409882)	(0.00054708,-0.000750471)	(-0.000826604,0.000582578)	(1.68906e-05,-0.000806455)	(9.18197e-05,0.00084909)	(0.000458199,-0.000745308)	(-0.000423824,-0.000684748)	(-0.000330043,0.000265145)	(-0.000295819,0.00059638)	(0.000608935,-0.000300327)	(-0.00115508,-0.000704408)	(-0.000592861,0.000252724)	(0.000129982,-0.000558307)	(0.000324252,0.000641569)	(-0.000383723,0.000903536)	(-0.000371936,-0.000404834)	(-0.000147389,-0.000487944)	(0.000158805,-0.00051241)	(-0.000212536,0.000530073)	(-0.000198395,-0.000143007)	(0.000587658,0.00044595)	(-8.47448e-05,0.000927807)	(-0.000359706,-0.000517327)	(0.0010712,-0.000878088)	(-0.000219616,-0.000396798)	(0.000133398,-0.00051551)	(1.91196e-06,-0.000150875)	(-0.000104667,0.000438919)	(0.000402779,0.000394903)	(-0.000777294,0.000380117)	(-0.000198137,0.000740031)	(1.06756e-05,-0.000530246)	(0.000287388,-0.000388323)	(-2.77447e-05,0.000721744)	(-0.000189857,-0.00113884)	(-0.000533704,0.00113398)	(0.000446619,-0.000567193)	(8.61421e-05,0.000685172)	(0.000825683,-0.000311285)	(-0.000170571,-0.000901673)	(0.000486548,-5.2869e-05)	(-0.000598028,-0.000277688)	(-0.00016459,0.000714212)	(0.000383466,-0.000575556)	(0.000624654,0.000554596)	(-0.000525943,0.000314758)	(-0.000274126,0.000118526)	(6.19034e-05,2.31412e-05)	(6.67673e-05,0.000713615)	(0.00109095,0.00122481)	(3.62909e-05,-0.000132808)	(0.000780698,-0.000208757)	(0.000312385,0.000323315)	(-0.000960086,0.000120104)	(-0.000999514,-0.000395073)	(-0.000418565,0.00020674)	(-1.54547e-05,0.000690587)	(-0.000270349,-0.000369947)	(-0.000408654,-0.000455469)	(-0.000279188,-0.00011137)	(-0.000675377,-0.000343781)	(0.000276335,0.000927901)	(0.000252758,6.70034e-05)	(0.000506589,3.56468e-05)	(0.00010276,0.000696743)	(0.000783579,-0.000102082)	(-0.00090238,7.96987e-05)	(-0.000105851,3.63182e-05)	(-0.000555148,-0.000140581)	(0.000956707,0.000490792)	(0.000424547,-0.000389236)	(0.000479963,0.000329968)	(0.000438849,-0.000543746)	(0.000101364,-2.46555e-05)	(-0.000287453,-0.000470219)	(0.00052884,-1.37693e-05)	(3.57925e-05,-0.000431046)	(-6.31611e-05,0.000550204)	(3.70148e-05,-0.000362068)	(-0.000721072,0.000786228)	(0.000888266,0.000375824)	(0.000293286,-1.93773e-05)	(5.22028e-07,0.000985183)	(0.000353315,-0.000140856)	(0.000473651,0.000100753)	(-0.000741766,-0.000354675)	(0.000164505,8.71942e-05)	(-0.000425842,0.000210948)	(-0.000284967,-0.000792939)	(0.000361954,0.000509644)	(-0.00073434,-0.000342494)	(-0.00097238,0.000220678)	(-0.00111983,-0.000674309)	(0.000197975,-0.000709284)	(-0.000530906,0.000374277)	(-0.000339998,0.000551394)	(1.49926e-05,0.000570591)	(0.000118605,0.000393789)	(-0.000546395,0.000466725)	(3.9628e-06,0.000877111)	(0.000405665,-0.000903811)	(-0.000763395,0.000190694)	(0.000315727,0.000166909)	(-0.000422103,5.54006e-05)	(0.000204978,-0.000253968)	(-0.000330158,-0.000556622)	(0.000210594,-7.06809e-05)	(9.3517e-05,-0.000142421)	(-0.000134819,0.000971909)	(-1.32933e-05,-0.000549063)	(0.000574897,-0.000848221)	(-0.000480885,-0.000187954)	(0.000263268,-0.000366203)	(-0.000548675,0.000684486)	(-0.000100812,0.000204812)	(-0.000976285,-0.000668865)	(0.000279086,0.000254008)	(-0.000206091,-0.000354725)	(-0.000648111,-9.64308e-05)	(-0.000790482,-0.000270756)	(-0.000409298,0.000671422)	(4.73816e-05,-0.000561044)	(0.000756186,-0.000182029)	(-0.00131008,0.00072553)	(0.000767916,-0.00076436)	(-0.000900477,-0.000174292)	(4.01098e-05,-0.000109976)	(-0.000210065,-0.00106929)	(0.00073876,-0.000601347)	(-0.000211733,0.000180425)	(0.00029025,5.34177e-05)	(3.59553e-05,0.000259467)	(-0.000666613,-0.000451753)	(0.000242361,-0.000524482)	(-0.000895074,-0.000607904)	(7.77288e-05,-0.0012705)	(6.65569e-05,-0.00010645)	(0.00121622,-0.0003928)	(-0.000542662,0.000499336)	(-0.000394112,-0.000129205)	(-0.000990012,-0.000565049)	(0.000900372,0.000830441)	(-0.000725637,0.000657006)	(-8.20654e-05,0.000364288)	(-0.00121073,0.000168138)	(9.21255e-05,-0.000252495)	(-0.00010712,0.000822163)	(7.64556e-05,-0.000153218)	(-0.000338437,0.000435598)	(-0.000176955,0.000163467)	(0.000606554,-0.000155413)	(-0.000447139,0.000320824)	(0.000741897,-0.000501414)	(-0.000399111,-0.000815536)	(0.000317118,-0.000118139)	(0.00109747,0.00084391)	(-0.000418933,-0.000341717)	(0.000778622,0.00041407)	(-0.000605942,0.000203194)	(-0.000321402,-0.000298989)	(-0.000472464,-0.0006295)	(-1.70276e-06,0.000985129)	(0.000332464,-4.44155e-05)	(0.000340219,-0.000136843)	(0.000115206,-0.000958187)	(5.4222e-05,-6.63963e-05)	(-0.000307045,0.000609994)	(-0.000598391,-1.20827e-05)	(-0.000758792,-0.000122091)	(0.000565414,0.000774959)	(-9.15693e-05,-0.000366294)	(1.19082e-05,0.000178417)	(0.00108935,-0.000479039)	(0.000362596,-0.000346118)	(0.00110076,-0.000325026)	(-0.000512022,0.000330197)	(-0.000337165,0.00117204)	(-0.000945237,9.06849e-06)	(0.000334571,-0.000404152)	(-0.000521805,0.000751366)	(-0.000322962,-0.00151663)	(0.000300688,-0.00042968)	(-0.000412379,-8.02221e-05)	(0.000374466,0.000119287)	(-0.000196292,-0.000525188)	(-0.00130131,8.56363e-05)	(-0.000213629,0.000256219)	(-0.00035558,0.000793533)	(-0.000368375,0.00112712)	(0.000677176,0.000272217)	(0.000184068,1.48924e-05)	(0.000631162,0.000178224)	(6.81245e-06,6.44817e-05)	(0.000666028,-0.00019429)	(0.000116281,-0.000554024)	(-0.000474601,0.000670288)	(0.00178164,-0.000127828)	(-0.00058545,-0.000876333)	(-0.000357071,-0.000695204)	(-1.44949e-06,-0.000129931)	(0.000720342,0.000603144)	(4.60264e-05,0.000186211)	(0.000500522,-0.000417779)	(-0.000663791,9.63685e-05)	(-0.000110506,3.04264e-05)	(-4.01579e-05,-3.90164e-05)	(8.41369e-05,0.000428561)	(-0.000838065,-0.00010764)	(0.000387353,-0.00017803)	(0.00092303,-0.000931)	(-8.09482e-05,-0.000157579)	(0.000472013,-0.000404388)	(0.00142231,-0.000375235)	(0.000764938,-9.79159e-06)	(-0.00102892,-0.000269271)	(0.000176637,0.000567598)	(-0.000611633,-0.000319356)	(0.000433333,0.00103311)	(-0.00019946,-0.000821094)	(0.000558685,-0.00019878)	(6.95742e-06,0.000604003)	(-0.000956075,-0.000647022)	(0.000517608,-4.15607e-05)	(-0.000152004,0.000299333)	(-0.00033947,0.0004001)	(9.04101e-05,-0.00147408)	(-2.05875e-05,0.000582309)	(0.000256698,0.00119548)	(0.0009888,-0.000181279)	(-0.000777336,-0.000558345)	(0.00025456,0.000405485)	(-0.000195254,-0.000124418)	(8.3009e-05,-0.000144158)	(-8.44232e-05,-0.000581623)	(0.000665333,-0.000524186)	(-4.12904e-05,-2.09014e-06)	(0.00104119,0.000224574)	(0.000600772,-0.000118498)	(0.000268973,-0.000445332)	(0.00019721,0.00034254)	(0.000475734,0.000171512)	(0.000251629,-0.000260704)	(0.000132149,-0.000406742)	(0.000347734,0.000269562)	(-2.62321e-05,-0.00103391)	(-0.000278205,-0.00043156)	(0.000487594,0.000481864)	(0.00135339,0.000553022)	(0.00149749,-0.000123099)	(0.000500035,0.000401163)	(0.000717327,4.46292e-05)	(-0.00029174,0.000233656)	(0.000459122,-0.00012376)	(-0.000185106,-0.000437237)	(-0.000261154,0.000326436)	(-0.000327499,0.000190734)	(0.000371533,0.000775441)	(-0.0014023,-0.000477222)	(-0.00079501,-2.16867e-06)	
